Human	Influenza
Q9NPQ8	Influenza:P05780
Q9NQ29	Influenza:P03430
Q9NQ29	Influenza:P03427
Q9NQ29	Influenza:P05777
Q9NQ39	Influenza:Q1K9H2
Q9NQ50	Influenza:Q1K9H2
Q9NQZ5	Influenza:P03427
Q9NR09	Influenza:P03427
Q9NR50	Influenza:Q20MH8
Q9NR50	Influenza:P05780
Q9NRG9	Influenza:Q1K9H5
Q9NRN7	Influenza:P15682
Q9NRN7	Influenza:P03427
Q9NRN7	Influenza:P05780
Q9NRN7	Influenza:P03454
Q9NRN7	Influenza:P03470
Q9NRN7	Influenza:Q20MH0
Q9NRN7	Influenza:P05777
Q9NRW1	Influenza:P03427
Q9NRX1	Influenza:P03470
Q9NRX1	Influenza:P15682
Q9NRX1	Influenza:Q1K9H2
Q9NRX2	Influenza:Q1K9H5
Q9NRX5	Influenza:Q1K9H5
Q9NRY2	Influenza:P05780
Q9NRY5	Influenza:P05780
Q9NRY5	Influenza:Q20MH8
Q9NRZ9	Influenza:P05780
Q9NS69	Influenza:P05780
Q9NS69	Influenza:P05777
Q9NS73	Influenza:Q20MH4
Q9NS86	Influenza:P03470
Q9NS86	Influenza:P15659
Q9NS86	Influenza:P15682
Q9NS86	Influenza:P05780
Q9NS86	Influenza:P05777
Q9NSD9	Influenza:P03430
Q9NSY0	Influenza:P03427
Q9NU22	Influenza:P05780
Q9NU22	Influenza:Q20MH8
Q9NUD5	Influenza:Q1K9H2
Q9NV70	Influenza:P05777
Q9NVA4	Influenza:Q20MH8
Q9NVH0	Influenza:P05780
Q9NVH1	Influenza:P05777
Q9NVI1	Influenza:Q1K9H5
Q9NVI1	Influenza:B4URF7
Q9NVI1	Influenza:Q20MH8
Q9NVJ2	Influenza:P05777
Q9NVJ2	Influenza:P05780
Q9NVN8	Influenza:B4URF7
Q9NVV4	Influenza:P05777
Q9NVV4	Influenza:P15682
Q9NVV4	Influenza:P03470
Q9NW13	Influenza:Q1K9H2
Q9NWB1	Influenza:B4URF7
Q9NWB1	Influenza:Q1K9H5
Q9NWU2	Influenza:P03454
Q9NWU5	Influenza:Q1K9H2
Q9NWZ8	Influenza:Q20MH8
Q9NX24	Influenza:Q1K9H2
Q9NX63	Influenza:B4URF0
Q9NX63	Influenza:P05780
Q9NX63	Influenza:Q1K9H5
Q9NX63	Influenza:P05777
Q9NX63	Influenza:P03470
Q9NX74	Influenza:Q20MH3
Q9NXE4	Influenza:Q1K9H5
Q9NXS2	Influenza:P05780
Q9NXV2	Influenza:P15682
Q9NXV2	Influenza:P15659
Q9NXV2	Influenza:P03430
Q9NXV2	Influenza:P05780
Q9NXV2	Influenza:P03470
Q9NXV2	Influenza:P03427
Q9NXW2	Influenza:B4URF7
Q9NXW2	Influenza:P05780
Q9NXW2	Influenza:Q1K9H5
Q9NXZ2	Influenza:P03427
Q9NY47	Influenza:Q20MH8
Q9NY93	Influenza:Q20MH3
Q9NYF8	Influenza:P03454
Q9NYF8	Influenza:P15682
Q9NYF8	Influenza:P03430
Q9NYF8	Influenza:P05777
Q9NYI0	Influenza:B4URF7
Q9NYK5	Influenza:Q1K9H2
Q9NYU1	Influenza:P03470
Q9NYY8	Influenza:P05780
Q9NZ01	Influenza:P05777
Q9NZ01	Influenza:P05780
Q9NZ01	Influenza:B4URF0
Q9NZ01	Influenza:P03470
Q9NZ01	Influenza:Q1K9H5
Q9NZB2	Influenza:Q1K9H5
Q9NZB2	Influenza:B4URF7
Q9NZB2	Influenza:Q82506
Q9NZB2	Influenza:P03470
Q9NZB2	Influenza:P15682
Q9NZB2	Influenza:P03454
Q9NZB2	Influenza:Q1K9H2
Q9NZL4	Influenza:P05777
Q9NZL4	Influenza:P05780
Q9NZL4	Influenza:Q1K9G9
Q9NZN4	Influenza:P05777
Q9NZN4	Influenza:P03454
Q9P000	Influenza:B4URE7
Q9P003	Influenza:P05780
Q9P013	Influenza:Q20MH3
Q9P015	Influenza:Q1K9H2
Q9P032	Influenza:P05777
Q9P1Y5	Influenza:Q1K9H5
Q9P219	Influenza:P03454
Q9P258	Influenza:P15682
Q9P258	Influenza:P03470
Q9P260	Influenza:B4URF0
Q9P2E9	Influenza:P03430
Q9P2E9	Influenza:P05777
Q9P2E9	Influenza:Q20MH8
Q9P2E9	Influenza:P03470
Q9P2E9	Influenza:P15682
Q9P2F8	Influenza:Q1K9H5
Q9P2F8	Influenza:B4URF7
Q9P2J8	Influenza:P03427
Q9P2R3	Influenza:P03470
Q9P2R3	Influenza:P05777
Q9P2W9	Influenza:Q1K9H5
Q9P2X0	Influenza:P05780
Q9UBB6	Influenza:P05780
Q9UBB6	Influenza:Q20MH8
Q9UBD5	Influenza:Q20MH8
Q9UBE0	Influenza:P05777
Q9UBF2	Influenza:Q20MH8
Q9UBM7	Influenza:P05777
Q9UBM7	Influenza:Q20MH8
Q9UBM7	Influenza:P03454
Q9UBM7	Influenza:P05780
Q9UBM7	Influenza:Q1K9H5
Q9UBT7	Influenza:P05780
Q9UBW7	Influenza:Q20MH4
Q9UBW7	Influenza:Q20MH3
Q9UBW8	Influenza:P05777
Q9UBW8	Influenza:P05780
Q9UBX3	Influenza:P05777
Q9UBX3	Influenza:B4URE7
Q9UBX3	Influenza:P15659
Q9UBX3	Influenza:P05780
Q9UDW1	Influenza:P05780
Q9UDW1	Influenza:P15659
Q9UDY4	Influenza:Q1K9H5
Q9UFG5	Influenza:B4URF0
Q9UG63	Influenza:P03430
Q9UG63	Influenza:P05780
Q9UGP8	Influenza:Q1K9H5
Q9UH62	Influenza:P05780
Q9UH99	Influenza:B4URF7
Q9UH99	Influenza:Q1K9H5
Q9UHC7	Influenza:P03427
Q9UHG3	Influenza:Q1K9H5
Q9UHV9	Influenza:Q1K9H5
Q9UHW5	Influenza:P05780
Q9UI10	Influenza:Q20MH8
Q9UI10	Influenza:P05780
Q9UI12	Influenza:Q20MH8
Q9UI12	Influenza:B4URF7
Q9UI12	Influenza:P05780
Q9UIA0	Influenza:Q20MH4
Q9UIA9	Influenza:Q20MH8
Q9UIA9	Influenza:P05780
Q9UID3	Influenza:Q20MH8
Q9UJ14	Influenza:Q20MH8
Q9UJC3	Influenza:B4URF7
Q9UJC3	Influenza:Q1K9H5
Q9UJS0	Influenza:Q20MH8
Q9UJS0	Influenza:P03427
Q9UJS0	Influenza:B4URF7
Q9UJS0	Influenza:P05780
Q9UJY1	Influenza:P03427
Q9UJY1	Influenza:P05780
Q9UJY1	Influenza:P15659
Q9UJY1	Influenza:P03430
Q9UK61	Influenza:B4URF7
Q9UK61	Influenza:Q1K9H5
Q9UKA4	Influenza:Q1K9H5
Q9UKA4	Influenza:P03427
Q9UKA4	Influenza:B4URF7
Q9UKD2	Influenza:P03430
Q9UKD2	Influenza:P15682
Q9UKD2	Influenza:P03470
Q9UKD2	Influenza:P05777
Q9UKM9	Influenza:P15682
Q9UKM9	Influenza:Q20MH3
Q9UKM9	Influenza:Q1K9H2
Q9UKM9	Influenza:P03430
Q9UKM9	Influenza:P03427
Q9UKU0	Influenza:P03427
Q9UL15	Influenza:P03427
Q9UL15	Influenza:Q1K9H5
Q9UL15	Influenza:P15659
Q9UL46	Influenza:P03470
Q9UL46	Influenza:P05777
Q9ULD2	Influenza:P03427
Q9ULD4	Influenza:P03427
Q9ULG6	Influenza:Q20MH8
Q9ULH1	Influenza:P03427
Q9ULR0	Influenza:Q20MH3
Q9UM00	Influenza:P05780
Q9UM00	Influenza:P15659
Q9UM00	Influenza:P05777
Q9UNF1	Influenza:Q1K9H5
Q9UNK9	Influenza:B4URF7
Q9UNK9	Influenza:P03427
Q9UNL2	Influenza:P05777
Q9UNL2	Influenza:Q20MH8
Q9UNL2	Influenza:B4URF0
Q9UNM6	Influenza:P15682
Q9UNM6	Influenza:P05780
Q9UNM6	Influenza:P03454
Q9UNM6	Influenza:P15659
Q9UNM6	Influenza:P03470
Q9UNM6	Influenza:P05777
Q9UNM6	Influenza:Q1K9H5
Q9UNM6	Influenza:P03427
Q9UNM6	Influenza:B4URF7
Q9UNS1	Influenza:Q20MH8
Q9UP83	Influenza:Q20MH8
Q9UPN3	Influenza:B4URF7
Q9UPN3	Influenza:P05777
Q9UPN3	Influenza:P03470
Q9UPP1	Influenza:Q1K9H5
Q9UPT5	Influenza:Q20MH8
Q9UPT9	Influenza:P05780
Q9UPU5	Influenza:Q20MH8
Q9UQ80	Influenza:P15682
Q9UQ80	Influenza:P03470
Q9UQ80	Influenza:P05777
Q9UQ80	Influenza:P03454
Q9Y240	Influenza:P03427
Q9Y241	Influenza:Q1I2B2
Q9Y289	Influenza:B4URE7
Q9Y291	Influenza:Q1K9H2
Q9Y295	Influenza:P05777
Q9Y295	Influenza:P03470
Q9Y296	Influenza:Q20MH8
Q9Y2G8	Influenza:B4URF0
Q9Y2G8	Influenza:Q1K9H5
Q9Y2G8	Influenza:Q20MH8
Q9Y2H1	Influenza:P05777
Q9Y2H1	Influenza:P03427
Q9Y2H1	Influenza:P03454
Q9Y2H1	Influenza:P15659
Q9Y2I1	Influenza:B4URF7
Q9Y2K1	Influenza:Q1K9H5
Q9Y2R0	Influenza:P05777
Q9Y2R5	Influenza:Q1K9H2
Q9Y2R9	Influenza:Q1K9H2
Q9Y2V7	Influenza:Q20MH4
Q9Y2V7	Influenza:Q20MH8
Q9Y2X9	Influenza:Q1K9H5
Q9Y2X9	Influenza:B4URF7
Q9Y2Z4	Influenza:Q1K9H2
Q9Y305	Influenza:P05777
Q9Y394	Influenza:Q1K9H5
Q9Y399	Influenza:P03470
Q9Y399	Influenza:Q1K9H2
Q9Y3B4	Influenza:P03454
Q9Y3B4	Influenza:P15659
Q9Y3B4	Influenza:P03470
Q9Y3B4	Influenza:P15682
Q9Y3B4	Influenza:P05780
Q9Y3B4	Influenza:P05777
Q9Y3C1	Influenza:P03430
Q9Y3C1	Influenza:P15682
Q9Y3D3	Influenza:Q1K9H2
Q9Y3D5	Influenza:Q1K9H2
Q9Y3D9	Influenza:Q1K9H2
Q9Y3D9	Influenza:P05777
Q9Y3D9	Influenza:P03430
Q9Y3D9	Influenza:P15682
Q9Y3D9	Influenza:P03470
Q9Y3D9	Influenza:P03427
Q9Y3E5	Influenza:P03470
Q9Y3Q3	Influenza:P05780
Q9Y3U8	Influenza:P03454
Q9Y3U8	Influenza:P05777
Q9Y3U8	Influenza:P03427
Q9Y3U8	Influenza:P05780
Q9Y3U8	Influenza:P03430
Q9Y3U8	Influenza:P15659
Q9Y3U8	Influenza:P15682
Q9Y3U8	Influenza:P03470
Q9Y3Y2	Influenza:Q82506
Q9Y3Y2	Influenza:P03430
Q9Y3Y2	Influenza:P15682
Q9Y490	Influenza:P03470
Q9Y4F1	Influenza:B4URF7
Q9Y4F1	Influenza:P05777
Q9Y4F1	Influenza:P15682
Q9Y4P3	Influenza:P03470
Q9Y4P3	Influenza:P05777
Q9Y4R8	Influenza:Q20MH8
Q9Y4R8	Influenza:B4URF7
Q9Y4R8	Influenza:Q1K9H5
Q9Y4W2	Influenza:B4URF7
Q9Y4W2	Influenza:Q1K9H5
Q9Y4W2	Influenza:Q20MH8
Q9Y4W6	Influenza:P05777
Q9Y4W6	Influenza:Q20MH8
Q9Y4W6	Influenza:P05780
Q9Y512	Influenza:B4URF0
Q9Y592	Influenza:P03427
Q9Y5A9	Influenza:P05777
Q9Y5A9	Influenza:P03470
Q9Y5A9	Influenza:P03427
Q9Y5A9	Influenza:P15682
Q9Y5B0	Influenza:P03427
Q9Y5F1	Influenza:P03427
Q9Y5K5	Influenza:Q1K9H5
Q9Y5L0	Influenza:Q20MH8
Q9Y5L0	Influenza:P05780
Q9Y5M8	Influenza:P05777
Q9Y5M8	Influenza:P05780
Q9Y5Q9	Influenza:Q1K9H5
Q9Y5Y2	Influenza:B4URE7
Q9Y608	Influenza:P03454
Q9Y625	Influenza:Q20MH8
Q9Y657	Influenza:P03454
Q9Y657	Influenza:P03470
Q9Y657	Influenza:P03427
Q9Y692	Influenza:Q20MH3
Q9Y692	Influenza:Q20MH4
Q9Y692	Influenza:P15682
Q9Y696	Influenza:P05777
Q9Y696	Influenza:P03470
Q9Y696	Influenza:P15682
Q9Y6A4	Influenza:P15659
Q9Y6B2	Influenza:P05780
Q9Y6K0	Influenza:B4URF0
Q9Y6K8	Influenza:P03427
Q9Y6M1	Influenza:P03427
Q9Y6M1	Influenza:P15682
Q9Y6M1	Influenza:P03470
Q9Y6M1	Influenza:P03454
Q9Y6M1	Influenza:Q20MH3
Q9Y6M1	Influenza:P03430
Q9Y6M1	Influenza:P05777
Q9Y6N5	Influenza:P05777
Q9Y6N5	Influenza:P03470
Q9Y6N5	Influenza:P03430
Q9Y6N5	Influenza:P15659
Q9Y6N5	Influenza:P05780
Q9Y6N5	Influenza:P03427
Q9Y6N6	Influenza:Q20MH4
Q9Y6W3	Influenza:P03454
Q9Y6X2	Influenza:Q20MH3
Q9Y6X2	Influenza:Q20MH4
V9GY61	Influenza:P03427
P06396	Influenza:Q8JSN5
Q9NYJ8	Influenza:Q8JSN5
P60709	Influenza:Q8JSN8
P50570	Influenza:Q8JSN8
P05556	Influenza:Q8JSN5
Q14203	Influenza:Q8JSN5
Q14203	Influenza:Q8JSN8
Q14203	Influenza:Q8JSN6
P62753	Influenza:Q8JSN8
P02545	Influenza:Q8JSN8
Q08379	Influenza:Q8JSN8
Q92905	Influenza:Q8JSN5
Q92905	Influenza:Q8JSN6
P02795	Influenza:Q8JSN5
Q15365	Influenza:Q8JSN5
Q15365	Influenza:Q8JSN8
Q15365	Influenza:Q8JSN6
Q07866	Influenza:Q8JSN8
O00410	Influenza:Q8JSN8
P42224	Influenza:Q8JSN8
Q9H2P0	Influenza:Q8JSN5
Q5VU43	Influenza:Q8JSN8
Q96S59	Influenza:Q8JSN8
Q96S59	Influenza:Q8JSN5
Q13263	Influenza:Q8JSN5
P04350	Influenza:Q8JSN6
P80723	Influenza:Q8JSN5
O00165	Influenza:Q8JSN5
Q12805	Influenza:Q8JSN5
Q9UPY3	Influenza:Q8JSN5
Q8NAP3	Influenza:Q8JSN5
P30047	Influenza:Q8JSN5
P78347	Influenza:Q8JSN8
P78347	Influenza:Q8JSN5
P11142	Influenza:Q8JSN5
P25685	Influenza:Q8JSN5
P05067	Influenza:Q8JSN5
Q13123	Influenza:Q8JSN5
Q13123	Influenza:Q8JSN6
Q13123	Influenza:Q8JSN8
Q14807	Influenza:Q8JSN5
P52292	Influenza:Q8JSN6
Q14596	Influenza:Q8JSN8
Q15843	Influenza:Q8JSN5
P51955	Influenza:Q8JSN5
Q9Y224	Influenza:Q8JSN5
Q9Y224	Influenza:Q8JSN6
P24928	Influenza:Q8JSN5
Q6ZNA4	Influenza:Q8JSN5
P23284	Influenza:Q8JSN8
Q2TAY7	Influenza:Q8JSN6
P07602	Influenza:Q8JSN8
O14818	Influenza:Q8JSN5
O00231	Influenza:Q8JSN5
Q9HCK8	Influenza:Q8JSN8
P47897	Influenza:Q8JSN8
Q9HB21	Influenza:Q8JSN8
P47914	Influenza:Q8JSN8
P23396	Influenza:Q8JSN8
Q9HAU4	Influenza:Q8JSN8
O15533	Influenza:Q8JSN8
P12270	Influenza:Q8JSN8
Q15637	Influenza:Q8JSN8
Q92831	Influenza:Q8JSN8
Q13501	Influenza:Q8JSN8
O75928	Influenza:Q8JSN5
Q86UE4	Influenza:Q8JSN5
O76071	Influenza:Q8JSN5
A1L390	Influenza:Q8JSN8
A8K0R7	Influenza:Q8JSN8
B7ZAQ6	Influenza:Q8JSN6
B7ZAQ6	Influenza:Q8JSN5
O00327	Influenza:Q8JSN8
O00555	Influenza:Q8JSN8
O15143	Influenza:Q8JSN8
O15303	Influenza:Q8JSN8
O94812	Influenza:Q8JSN8
O94964	Influenza:Q8JSN5
O95050	Influenza:Q8JSN5
O95096	Influenza:Q8JSN5
O95391	Influenza:Q8JSN5
O95872	Influenza:Q8JSN5
P03905	Influenza:Q8JSN5
P03915	Influenza:Q8JSN5
P03923	Influenza:Q8JSN8
P04075	Influenza:Q8JSN5
P04424	Influenza:Q8JSN5
P08571	Influenza:Q8JSN5
P09769	Influenza:Q8JSN8
P0CAP1	Influenza:Q8JSN5
P0DP58	Influenza:Q8JSN8
P10243	Influenza:Q8JSN5
P10243	Influenza:Q8JSN8
P10589	Influenza:Q8JSN8
P10911	Influenza:Q8JSN5
P12109	Influenza:Q8JSN5
P14618	Influenza:Q8JSN8
P17032	Influenza:Q8JSN5
P27105	Influenza:Q8JSN8
P29320	Influenza:Q8JSN8
P29401	Influenza:Q8JSN5
P30085	Influenza:Q8JSN5
P30520	Influenza:Q8JSN8
P41567	Influenza:Q8JSN5
P41567	Influenza:Q8JSN6
P49908	Influenza:Q8JSN8
P50749	Influenza:Q8JSN5
P53355	Influenza:Q8JSN8
P55283	Influenza:Q8JSN8
P61457	Influenza:Q8JSN8
P61457	Influenza:Q8JSN5
P61769	Influenza:Q8JSN8
P78524	Influenza:Q8JSN8
P78543	Influenza:Q8JSN5
P78543	Influenza:Q8JSN8
P78559	Influenza:Q8JSN5
P84157	Influenza:Q8JSN5
P84157	Influenza:Q8JSN8
Q00169	Influenza:Q8JSN8
Q02246	Influenza:Q8JSN5
Q02846	Influenza:Q8JSN8
Q06481	Influenza:Q8JSN8
Q12879	Influenza:Q8JSN5
Q13761	Influenza:Q8JSN8
Q14019	Influenza:Q8JSN8
Q14240	Influenza:Q8JSN5
Q14240	Influenza:Q8JSN8
Q14689	Influenza:Q8JSN8
Q15038	Influenza:Q8JSN8
Q15038	Influenza:Q8JSN5
Q15078	Influenza:Q8JSN5
Q15170	Influenza:Q8JSN8
Q15631	Influenza:Q8JSN5
Q15811	Influenza:Q8JSN8
Q16517	Influenza:Q8JSN8
Q32MZ4	Influenza:Q8JSN5
Q52WX2	Influenza:Q8JSN5
Q5JPF3	Influenza:Q8JSN5
Q5JUX0	Influenza:Q8JSN5
Q5JY77	Influenza:Q8JSN8
Q5TC82	Influenza:Q8JSN5
Q5TDH0	Influenza:Q8JSN8
Q5TYW2	Influenza:Q8JSN5
Q5VWP2	Influenza:Q8JSN8
Q674X7	Influenza:Q8JSN8
Q68CN4	Influenza:Q8JSN8
Q69YU3	Influenza:Q8JSN5
Q6T4R5	Influenza:Q8JSN5
Q7L804	Influenza:Q8JSN5
Q7Z6J9	Influenza:Q8JSN5
Q7Z769	Influenza:Q8JSN5
Q86SZ2	Influenza:Q8JSN8
Q86TI2	Influenza:Q8JSN8
Q86UA3	Influenza:Q8JSN5
Q86UY8	Influenza:Q8JSN5
Q86YT6	Influenza:Q8JSN5
Q8IWB7	Influenza:Q8JSN5
Q8IWD4	Influenza:Q8JSN5
Q8IWE2	Influenza:Q8JSN5
Q8IWV2	Influenza:Q8JSN5
Q8N3J6	Influenza:Q8JSN5
Q8N806	Influenza:Q8JSN5
Q8N8Q3	Influenza:Q8JSN5
Q8NDV7	Influenza:Q8JSN5
Q8NF37	Influenza:Q8JSN5
Q8NF37	Influenza:Q8JSN8
Q8TD26	Influenza:Q8JSN5
Q8TD31	Influenza:Q8JSN8
Q8TD31	Influenza:Q8JSN5
Q8WUQ7	Influenza:Q8JSN5
Q8WYN3	Influenza:Q8JSN5
Q92564	Influenza:Q8JSN5
Q96F85	Influenza:Q8JSN5
Q96F85	Influenza:Q8JSN6
Q96KN4	Influenza:Q8JSN5
Q96LD1	Influenza:Q8JSN5
Q96MU7	Influenza:Q8JSN8
Q96P16	Influenza:Q8JSN5
Q96PU8	Influenza:Q8JSN6
Q96Q11	Influenza:Q8JSN8
Q96SQ5	Influenza:Q8JSN8
Q9BQY9	Influenza:Q8JSN5
Q9BRH9	Influenza:Q8JSN5
Q9BRK4	Influenza:Q8JSN8
Q9BS18	Influenza:Q8JSN8
Q9BVN2	Influenza:Q8JSN5
Q9BWK5	Influenza:Q8JSN5
Q9BX82	Influenza:Q8JSN6
Q9BXG8	Influenza:Q8JSN8
Q9BYH1	Influenza:Q8JSN5
Q9BZC7	Influenza:Q8JSN6
Q9BZD7	Influenza:Q8JSN5
Q9BZL4	Influenza:Q8JSN8
Q9BZL4	Influenza:Q8JSN5
Q9H0B6	Influenza:Q8JSN8
Q9H0X9	Influenza:Q8JSN5
Q9H2K0	Influenza:Q8JSN8
Q9H300	Influenza:Q8JSN5
Q9H3L0	Influenza:Q8JSN5
Q9H799	Influenza:Q8JSN5
Q9HCJ5	Influenza:Q8JSN8
Q9NQ25	Influenza:Q8JSN5
Q9NRF8	Influenza:Q8JSN5
Q9NS61	Influenza:Q8JSN5
Q9NS93	Influenza:Q8JSN5
Q9NSK0	Influenza:Q8JSN8
Q9NWD9	Influenza:Q8JSN5
Q9NXR5	Influenza:Q8JSN8
Q9NZL3	Influenza:Q8JSN8
Q9UHC1	Influenza:Q8JSN5
Q9UKJ3	Influenza:Q8JSN5
Q9UKX7	Influenza:Q8JSN8
Q9ULD8	Influenza:Q8JSN5
Q9ULE0	Influenza:Q8JSN8
Q9UPA5	Influenza:Q8JSN5
Q9UPT9	Influenza:Q8JSN5
Q9UQB3	Influenza:Q8JSN5
Q9Y295	Influenza:Q8JSN8
Q9Y295	Influenza:Q8JSN5
Q9Y3A2	Influenza:Q8JSN5
Q9Y5H1	Influenza:Q8JSN6
Q9Y6J8	Influenza:Q8JSN8
P01857	Influenza:A6YJF2
P08865	Influenza:A6YJF2
P21912	Influenza:A6YJF2
Q13155	Influenza:A6YJF2
P35658	Influenza:A6YJF2
P63167	Influenza:A6YJF2
Q96HA1	Influenza:A6YJF2
O75348	Influenza:A6YJF2
O95219	Influenza:A6YJF2
O95229	Influenza:A6YJF2
P07942	Influenza:A6YJF2
P15822	Influenza:A6YJF2
P19429	Influenza:A6YJF2
P27540	Influenza:A6YJF2
P63010	Influenza:A6YJF2
Q08AM6	Influenza:A6YJF2
Q13561	Influenza:A6YJF2
Q4J6C6	Influenza:A6YJF2
Q5SXM2	Influenza:A6YJF2
Q6PI77	Influenza:A6YJF2
Q8TD31	Influenza:A6YJF2
Q96MW5	Influenza:A6YJF2
Q9H257	Influenza:A6YJF2
Q9H3R5	Influenza:A6YJF2
Q9P2Y5	Influenza:A6YJF2
Q9UBW7	Influenza:A6YJF2
Q9Y6N6	Influenza:A6YJF2
Q9Y6X2	Influenza:A6YJF2
P01892	Influenza:Q6DPU2
Q9H1Y0	Influenza:Q30NB4
P63208	Influenza:Q6DPA0
P06733	Influenza:Q6DPA0
P21912	Influenza:Q6DPA0
P35658	Influenza:Q6DPA0
P63167	Influenza:Q6DPA0
O75348	Influenza:Q6DPA0
P19429	Influenza:Q6DPA0
P27540	Influenza:Q6DPA0
P63010	Influenza:Q6DPA0
Q13105	Influenza:Q6DPA0
Q13561	Influenza:Q6DPA0
Q5SXM2	Influenza:Q6DPA0
Q5W0U4	Influenza:Q6DPA0
Q8N4C6	Influenza:Q6DPA0
Q9NS73	Influenza:Q6DPA0
Q9UBW7	Influenza:Q6DPA0
Q9Y244	Influenza:Q6DPA0
P49411	Influenza:A0A0K1LEV0
O43707	Influenza:C9S3S8
P45984	Influenza:Q6QT26
Q12906	Influenza:Q6QT26
O00459	Influenza:Q6QT26
O15226	Influenza:Q6QT26
O95639	Influenza:Q6QT26
Q9NUL3	Influenza:Q6QT26
P18583	Influenza:Q6QT26
O95793	Influenza:Q6QT26
O14907	Influenza:Q6QT26
O14908	Influenza:Q6QT26
O75569	Influenza:Q6QT26
P15822	Influenza:Q6QT26
P27986	Influenza:Q6QT26
P49589	Influenza:Q6QT26
P78352	Influenza:Q6QT26
Q14160	Influenza:Q6QT26
Q15633	Influenza:Q6QT26
Q96SI9	Influenza:Q6QT26
Q9C099	Influenza:Q6QT26
Q9NY93	Influenza:Q6QT26
Q9UBW7	Influenza:Q6QT26
Q9Y692	Influenza:Q6QT26
Q9Y6X2	Influenza:Q6QT26
O60684	Influenza:Q5EP28
Q9Y676	Influenza:Q5EP28
O00459	Influenza:A5A5U1
Q9Y383	Influenza:Q5EP28
O43707	Influenza:Q6DPG0
O15226	Influenza:Q5EP28
Q15365	Influenza:Q5EP37
O00410	Influenza:Q6DPW5
O00410	Influenza:Q5EP37
Q14318	Influenza:Q5EP37
Q9HCE1	Influenza:A5A5U1
Q9HCE1	Influenza:Q5EP28
O95639	Influenza:A5A5U1
Q96KR1	Influenza:Q5EP28
Q659C4	Influenza:Q5EP28
Q4G0J3	Influenza:Q5EP28
Q96RS0	Influenza:Q5EP28
P09661	Influenza:Q5EP28
O75190	Influenza:Q5EP37
Q9NTJ3	Influenza:Q5EP37
O14828	Influenza:Q6DPW5
Q9UNE7	Influenza:Q5EP37
O00165	Influenza:Q5EP37
Q9HCN4	Influenza:Q5EP37
P22087	Influenza:Q5EP28
Q9UPN7	Influenza:Q5EP37
Q6PKG0	Influenza:Q5EP28
Q6PKG0	Influenza:A5A5U1
P42285	Influenza:Q5EP37
Q9UBB4	Influenza:Q6DPW5
O76021	Influenza:Q5EP28
Q9Y2Q9	Influenza:Q5EP28
Q02539	Influenza:Q5EP28
P55084	Influenza:Q6DPW5
O60812	Influenza:Q5EP28
P52292	Influenza:Q6DNN3
P52292	Influenza:Q5EP28
P46013	Influenza:Q5EP37
Q09161	Influenza:Q5EP28
P46087	Influenza:Q5EP28
Q9BRK5	Influenza:Q5EP37
O95071	Influenza:Q5EP37
Q9Y2X3	Influenza:Q5EP28
O95232	Influenza:Q5EP28
P24928	Influenza:Q5EP37
P30876	Influenza:Q5EP37
Q9H0A0	Influenza:Q5EP28
Q5H9R7	Influenza:Q5EP37
Q7L2J0	Influenza:Q5EP28
P82650	Influenza:Q5EP28
Q15293	Influenza:Q5EP37
P40938	Influenza:Q6DPW5
P52815	Influenza:Q5EP28
P82933	Influenza:Q5EP28
Q9Y3B7	Influenza:Q5EP28
P08195	Influenza:Q5EP28
P08621	Influenza:Q5EP28
P08579	Influenza:Q5EP28
P11388	Influenza:Q5EP28
Q99615	Influenza:Q5EP37
P51398	Influenza:Q5EP28
Q8TCU4	Influenza:A5A5U1
Q96I59	Influenza:Q5EP28
Q15773	Influenza:Q5EP37
O15294	Influenza:A5A5U1
O15371	Influenza:Q5EP37
Q9NVP1	Influenza:Q5EP28
Q05519	Influenza:Q5EP28
Q9Y5V3	Influenza:Q5EP37
O95817	Influenza:Q5EP37
Q15020	Influenza:Q5EP28
Q5SW79	Influenza:Q5EP37
O15027	Influenza:Q5EP37
O14735	Influenza:Q5EP37
O43823	Influenza:Q5EP37
O60825	Influenza:A5A5U1
O60832	Influenza:Q5EP28
O75844	Influenza:Q6DPW5
O94887	Influenza:A5A5U1
P0CB38	Influenza:Q5EP28
P10644	Influenza:Q5EP37
P16118	Influenza:Q6DPW5
P16118	Influenza:A5A5U1
P27986	Influenza:A5A5U1
P30443	Influenza:Q6DPW5
P36897	Influenza:Q6DPW5
P49406	Influenza:Q5EP28
P51570	Influenza:Q5EP37
P53007	Influenza:Q6DPW5
P53814	Influenza:Q5EP37
P61962	Influenza:A5A5U1
P82673	Influenza:Q5EP28
P82675	Influenza:Q5EP28
P82912	Influenza:Q5EP28
P82914	Influenza:Q5EP28
P82921	Influenza:Q5EP28
P82930	Influenza:Q5EP28
P82932	Influenza:Q5EP28
Q00577	Influenza:Q5EP28
Q00587	Influenza:Q5EP37
Q10570	Influenza:A5A5U1
Q13144	Influenza:Q6DPW5
Q13405	Influenza:Q5EP28
Q14677	Influenza:Q5EP37
Q16540	Influenza:Q5EP28
Q1KMD3	Influenza:Q5EP28
Q2NL82	Influenza:Q5EP28
Q3KQU3	Influenza:Q5EP37
Q5JNZ5	Influenza:Q5EP28
Q6DN90	Influenza:Q5EP37
Q6P1J9	Influenza:Q5EP37
Q6RW13	Influenza:Q6DPW5
Q6UN15	Influenza:A5A5U1
Q7Z2W9	Influenza:Q5EP28
